clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
scale_low_short-rep08__t-sustain__d-cc064__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc064,64,64,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-sustain__d-cc064__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-sustain__d-cc064__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep02__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,3171165002728231846,20260826,scale_low_short-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep02__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep02__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep03__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,1776227664234867855,20260826,scale_low_short-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep03__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep03__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep04__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,3908447290816359123,20260826,scale_low_short-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep04__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep04__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep05__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,5165478884404604096,20260826,scale_low_short-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep05__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep05__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep06__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,6567249385283483688,20260826,scale_low_short-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep06__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep06__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep07__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,8395115410064375890,20260826,scale_low_short-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep07__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep07__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep08__t-sustain__d-cc072__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc072,72,72,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-sustain__d-cc072__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-sustain__d-cc072__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep02__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,3171165002728231846,20260826,scale_low_short-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep02__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep02__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep03__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,1776227664234867855,20260826,scale_low_short-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep03__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep03__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep04__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,3908447290816359123,20260826,scale_low_short-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep04__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep04__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep05__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,5165478884404604096,20260826,scale_low_short-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep05__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep05__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep06__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,6567249385283483688,20260826,scale_low_short-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep06__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep06__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep07__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,8395115410064375890,20260826,scale_low_short-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep07__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep07__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep08__t-sustain__d-cc088__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc088,88,88,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-sustain__d-cc088__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-sustain__d-cc088__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep02__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,3171165002728231846,20260826,scale_low_short-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep02__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep02__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep03__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,1776227664234867855,20260826,scale_low_short-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep03__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep03__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep04__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,3908447290816359123,20260826,scale_low_short-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep04__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep04__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep05__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,5165478884404604096,20260826,scale_low_short-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep05__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep05__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep06__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,6567249385283483688,20260826,scale_low_short-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep06__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep06__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep07__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,8395115410064375890,20260826,scale_low_short-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep07__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep07__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep08__t-sustain__d-cc104__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc104,104,104,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-sustain__d-cc104__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-sustain__d-cc104__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep02__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,3171165002728231846,20260826,scale_low_short-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep02__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep02__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep03__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,1776227664234867855,20260826,scale_low_short-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep03__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep03__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep04__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,3908447290816359123,20260826,scale_low_short-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep04__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep04__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep05__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,5165478884404604096,20260826,scale_low_short-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep05__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep05__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep06__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,6567249385283483688,20260826,scale_low_short-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep06__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep06__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep07__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,8395115410064375890,20260826,scale_low_short-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep07__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep07__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep08__t-sustain__d-cc120__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,sustain,36,cc120,120,120,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-sustain__d-cc120__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-sustain__d-cc120__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep02__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,3171165002728231846,20260826,scale_low_short-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep02__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep02__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep03__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,1776227664234867855,20260826,scale_low_short-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep03__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep03__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep04__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,3908447290816359123,20260826,scale_low_short-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep04__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep04__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep05__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,5165478884404604096,20260826,scale_low_short-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep05__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep05__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep06__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,6567249385283483688,20260826,scale_low_short-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep06__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep06__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep07__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,8395115410064375890,20260826,scale_low_short-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep07__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep07__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep08__t-staccato__d-cc008__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc008,8,8,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-staccato__d-cc008__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-staccato__d-cc008__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep02__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,3171165002728231846,20260826,scale_low_short-rep02,2,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep02__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep02__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep03__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,1776227664234867855,20260826,scale_low_short-rep03,3,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep03__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep03__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep04__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,3908447290816359123,20260826,scale_low_short-rep04,4,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep04__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep04__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep05__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,5165478884404604096,20260826,scale_low_short-rep05,5,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep05__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep05__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep06__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,6567249385283483688,20260826,scale_low_short-rep06,6,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep06__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep06__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep07__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,8395115410064375890,20260826,scale_low_short-rep07,7,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep07__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep07__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep08__t-staccato__d-cc024__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc024,24,24,,8673968264496496026,20260826,scale_low_short-rep08,8,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep08__t-staccato__d-cc024__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep08__t-staccato__d-cc024__s-dense__w-wt10_wc10.wav,planned
scale_low_short-rep01__t-staccato__d-cc040__s-dense__w-wt10_wc10,model,VIOLET,sweep_dense,dense,scale_low_short,scale,low,short,staccato,40,cc040,40,40,,1540142329220636304,20260826,scale_low_short-rep01,1,1.0,1.0,,False,0.75,data/midi/sweep/dense/scale_low_short-rep01__t-staccato__d-cc040__s-dense__w-wt10_wc10.mid,data/model_audio/sweep/scale_low_short-rep01__t-staccato__d-cc040__s-dense__w-wt10_wc10.wav,planned
