clip_id,source,model,profile,prompt_id,pattern,register,technique,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
scale_mid-rep27__t-trill_major__d-p__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,p,32,32,,3384074013184577212,20260826,scale_mid-rep27,27,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep27__t-trill_major__d-p__p-constant.mid,data/model_audio/scale_mid-rep27__t-trill_major__d-p__p-constant.wav,planned
scale_mid-rep28__t-trill_major__d-p__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,p,32,32,,8438620347347248874,20260826,scale_mid-rep28,28,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep28__t-trill_major__d-p__p-constant.mid,data/model_audio/scale_mid-rep28__t-trill_major__d-p__p-constant.wav,planned
scale_mid-rep29__t-trill_major__d-p__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,p,32,32,,7526930234763187536,20260826,scale_mid-rep29,29,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep29__t-trill_major__d-p__p-constant.mid,data/model_audio/scale_mid-rep29__t-trill_major__d-p__p-constant.wav,planned
scale_mid-rep30__t-trill_major__d-p__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,p,32,32,,8976773191946719844,20260826,scale_mid-rep30,30,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep30__t-trill_major__d-p__p-constant.mid,data/model_audio/scale_mid-rep30__t-trill_major__d-p__p-constant.wav,planned
scale_mid-rep31__t-trill_major__d-p__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,p,32,32,,350234152183812230,20260826,scale_mid-rep31,31,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep31__t-trill_major__d-p__p-constant.mid,data/model_audio/scale_mid-rep31__t-trill_major__d-p__p-constant.wav,planned
scale_mid-rep32__t-trill_major__d-p__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,p,32,32,,8143447283230676553,20260826,scale_mid-rep32,32,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep32__t-trill_major__d-p__p-constant.mid,data/model_audio/scale_mid-rep32__t-trill_major__d-p__p-constant.wav,planned
scale_mid-rep01__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,8892977322573016981,20260826,scale_mid-rep01,1,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep01__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep01__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep02__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,3906082626803451812,20260826,scale_mid-rep02,2,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep02__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep02__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep03__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,6675872237000955197,20260826,scale_mid-rep03,3,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep03__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep03__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep04__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,2172852630828728595,20260826,scale_mid-rep04,4,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep04__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep04__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep05__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,3597723321546381487,20260826,scale_mid-rep05,5,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep05__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep05__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep06__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,7689375162415702503,20260826,scale_mid-rep06,6,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep06__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep06__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep07__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,7102920353230067569,20260826,scale_mid-rep07,7,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep07__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep07__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep08__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,6442217254038616889,20260826,scale_mid-rep08,8,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep08__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep08__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep09__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,8756918852313382418,20260826,scale_mid-rep09,9,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep09__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep09__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep10__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,1180123070183313256,20260826,scale_mid-rep10,10,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep10__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep10__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep11__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,6906857271343375935,20260826,scale_mid-rep11,11,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep11__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep11__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep12__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,3817900838505278582,20260826,scale_mid-rep12,12,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep12__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep12__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep13__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,4332042747993327334,20260826,scale_mid-rep13,13,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep13__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep13__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep14__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,1796433505881063893,20260826,scale_mid-rep14,14,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep14__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep14__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep15__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,5741892005917399998,20260826,scale_mid-rep15,15,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep15__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep15__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep16__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,1845538438022081569,20260826,scale_mid-rep16,16,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep16__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep16__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep17__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,2851575302121023831,20260826,scale_mid-rep17,17,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep17__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep17__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep18__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,6725254913768890437,20260826,scale_mid-rep18,18,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep18__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep18__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep19__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,2922960227181927315,20260826,scale_mid-rep19,19,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep19__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep19__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep20__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,4169918332953505315,20260826,scale_mid-rep20,20,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep20__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep20__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep21__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,2846506634964404220,20260826,scale_mid-rep21,21,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep21__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep21__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep22__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,8752833984415887352,20260826,scale_mid-rep22,22,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep22__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep22__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep23__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,1834840633903402556,20260826,scale_mid-rep23,23,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep23__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep23__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep24__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,4197862307091076211,20260826,scale_mid-rep24,24,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep24__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep24__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep25__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,305348955835631796,20260826,scale_mid-rep25,25,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep25__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep25__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep26__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,7701783285129140304,20260826,scale_mid-rep26,26,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep26__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep26__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep27__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,3384074013184577212,20260826,scale_mid-rep27,27,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep27__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep27__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep28__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,8438620347347248874,20260826,scale_mid-rep28,28,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep28__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep28__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep29__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,7526930234763187536,20260826,scale_mid-rep29,29,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep29__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep29__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep30__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,8976773191946719844,20260826,scale_mid-rep30,30,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep30__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep30__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep31__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,350234152183812230,20260826,scale_mid-rep31,31,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep31__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep31__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep32__t-trill_major__d-mf__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,mf,64,64,,8143447283230676553,20260826,scale_mid-rep32,32,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep32__t-trill_major__d-mf__p-constant.mid,data/model_audio/scale_mid-rep32__t-trill_major__d-mf__p-constant.wav,planned
scale_mid-rep01__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,8892977322573016981,20260826,scale_mid-rep01,1,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep01__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep01__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep02__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,3906082626803451812,20260826,scale_mid-rep02,2,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep02__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep02__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep03__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,6675872237000955197,20260826,scale_mid-rep03,3,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep03__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep03__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep04__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,2172852630828728595,20260826,scale_mid-rep04,4,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep04__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep04__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep05__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,3597723321546381487,20260826,scale_mid-rep05,5,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep05__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep05__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep06__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,7689375162415702503,20260826,scale_mid-rep06,6,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep06__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep06__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep07__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,7102920353230067569,20260826,scale_mid-rep07,7,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep07__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep07__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep08__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,6442217254038616889,20260826,scale_mid-rep08,8,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep08__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep08__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep09__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,8756918852313382418,20260826,scale_mid-rep09,9,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep09__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep09__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep10__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,1180123070183313256,20260826,scale_mid-rep10,10,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep10__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep10__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep11__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,6906857271343375935,20260826,scale_mid-rep11,11,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep11__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep11__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep12__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,3817900838505278582,20260826,scale_mid-rep12,12,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep12__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep12__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep13__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,4332042747993327334,20260826,scale_mid-rep13,13,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep13__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep13__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep14__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,1796433505881063893,20260826,scale_mid-rep14,14,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep14__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep14__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep15__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,5741892005917399998,20260826,scale_mid-rep15,15,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep15__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep15__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep16__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,1845538438022081569,20260826,scale_mid-rep16,16,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep16__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep16__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep17__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,2851575302121023831,20260826,scale_mid-rep17,17,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep17__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep17__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep18__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,6725254913768890437,20260826,scale_mid-rep18,18,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep18__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep18__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep19__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,2922960227181927315,20260826,scale_mid-rep19,19,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep19__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep19__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep20__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,4169918332953505315,20260826,scale_mid-rep20,20,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep20__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep20__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep21__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,2846506634964404220,20260826,scale_mid-rep21,21,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep21__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep21__t-trill_major__d-f__p-constant.wav,planned
scale_mid-rep22__t-trill_major__d-f__p-constant,model,VIOLET,constant,scale_mid,scale,mid,trill_major,38,f,96,96,,8752833984415887352,20260826,scale_mid-rep22,22,1.0,1.0,,False,0.75,data/midi/expanded/model/scale_mid-rep22__t-trill_major__d-f__p-constant.mid,data/model_audio/scale_mid-rep22__t-trill_major__d-f__p-constant.wav,planned
